url,domain,occurrences,files,locations,labels,contexts,in_bib_guess,topic,proposed_location,recommended_role,recommended_action,metadata_followup_needed
https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif,web.archive.org,14,Pasted markdown (3).md,Pasted markdown (3).md:1214 | Pasted markdown (3).md:1218 | Pasted markdown (3).md:1222 | Pasted markdown (3).md:1226 | Pasted markdown (3).md:1230 | Pasted markdown (3).md:1234 | Pasted markdown (3).md:1238 | Pasted markdown (3).md:1242 | Pasted markdown (3).md:1246 | Pasted markdown (3).md:1250 | Pasted markdown (3).md:1254 | Pasted markdown (3).md:1258,image,|[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2015-16**||[Vol - I](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Documents/District_Report_Cards-2015-16-Vol-I.pdf)[image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg) [Vol - II](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Documents/District_Report_Cards-2015-16-Vol-II.pdf)[image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications-2015-16/DRC_Raw_Data%202015-16_new.xlsx) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   | || \|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2014-15**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc2014-15.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications-2014-15/DRC_Raw_Data%202014-15.xlsx) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   | || \|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2013-14**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc2013-14.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202013-14/DRC_Raw_Data%202013-14.xlsx) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   | || \|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2012-13**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc2012-13.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202012-13/DRC_Raw_Data%202012-13.xlsx) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   | || \|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2011-12**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc%202011-12.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202011-12/DRC_Raw_Data%202011-12.xlsx) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   | || \|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2010-11**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc%202010-11.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202010-11/DRC2010-11/DRC_Raw_Data2010-11.xls) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   | || \|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2009-10**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc%202009-10.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202009-10/DRC%202009-10/DRC_Raw_Data%202009-10.xls) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   | || \|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2008-09**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc%202008-09.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202008-09/DRC_Raw_Data%202008-09.xls) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   | || \|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2007-08**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc%202007-08.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202007-08/DRC0708/DRC_Raw_0708.zip) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   | || \|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2006-07**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc%202006-07.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publication%202006-07/DRC0607/DRCRawdata2006-07.zip) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   | || \|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2005-06**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc%202005-06.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202005-06/drc0506/rawdata%202005-06.zip) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   | || \|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2004-05**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc%202004-05.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202004-05/DRC%200405/RawDataDistrict%202004-05.zip) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   | || \|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2003-04**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc%202003-04.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202003-04/DRC%202003-04/Rawdata_2003-04.zip) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   | || \|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2002-03**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc%202002-03.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202002-03/DRC0203/DRC%20Raw%20Data%202002-03.zip) [image](https://web.archive.org/web/2017062,False,Data: geography / district lineage,§3 Data; Appendix A Data Construction,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20170705235345/http://udise.in/Downloads/Publications/Publications%202009-10/DRC%202009-10/DRC2009-10-VOLII.pdf,web.archive.org,2,Pasted markdown (3).md,Pasted markdown (3).md:1329 | Pasted markdown (3).md:1329,https://web.archive.org/web/20170705235345/http://udise.in/Downloads/Publications/Publications%202009-10/DRC%202009-10/DRC2009-10-VOLII.pdf,"Note that volume 2 of the 2009-10 report, ostensibly found at [https://web.archive.org/web/20170705235345/http://udise.in/Downloads/Publications/Publications%202009-10/DRC%202009-10/DRC2009-10-VOLII.pdf](https://web.archive.org/web/20170705235345/http://udise.in/Downloads/Publications/Publications%202009-10/DRC%202009-10/DRC2009-10-VOLII.pdf), has not been archived. I was able to find a seemingly similar file, however, at [https://web.archive.org/web/20171025000055/http://udise.in/Downloads/Publications/Publications%202009-10/DRC%202009-10/DRC%202009-10.pdf](https://web.archive.org/web/20171025000055/http://udise.in/Downloads/Publications/Publications%202009-10/DRC%202009-10/DRC%202009-10.pdf). This has been saved as `DRC 2009-10.pdf`. Let me know if this file sufficiently substitutes for the volume 2 PDF. Also let me know if this file is uniquely helpful and if I should seek out similar files for other years. As it stands, it seems like it just includes all tables found in volumes 1 and 2. Each page is watermarked with “Provisional”, however, so make sure it matches the volume 1 report.",False,Data: schooling / DISE provenance,§3 Data; Appendix A/B,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20171025000055/http://udise.in/Downloads/Publications/Publications%202009-10/DRC%202009-10/DRC%202009-10.pdf,web.archive.org,2,Pasted markdown (3).md,Pasted markdown (3).md:1329 | Pasted markdown (3).md:1329,https://web.archive.org/web/20171025000055/http://udise.in/Downloads/Publications/Publications%202009-10/DRC%202009-10/DRC%202009-10.pdf,"Note that volume 2 of the 2009-10 report, ostensibly found at [https://web.archive.org/web/20170705235345/http://udise.in/Downloads/Publications/Publications%202009-10/DRC%202009-10/DRC2009-10-VOLII.pdf](https://web.archive.org/web/20170705235345/http://udise.in/Downloads/Publications/Publications%202009-10/DRC%202009-10/DRC2009-10-VOLII.pdf), has not been archived. I was able to find a seemingly similar file, however, at [https://web.archive.org/web/20171025000055/http://udise.in/Downloads/Publications/Publications%202009-10/DRC%202009-10/DRC%202009-10.pdf](https://web.archive.org/web/20171025000055/http://udise.in/Downloads/Publications/Publications%202009-10/DRC%202009-10/DRC%202009-10.pdf). This has been saved as `DRC 2009-10.pdf`. Let me know if this file sufficiently substitutes for the volume 2 PDF. Also let me know if this file is uniquely helpful and if I should seek out similar files for other years. As it stands, it seems like it just includes all tables found in volumes 1 and 2. Each page is watermarked with “Provisional”, however, so make sure it matches the volume 1 report.",False,Data: schooling / DISE provenance,§3 Data; Appendix A/B,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://www-sciencedirect-com.ezproxy.library.wisc.edu/topics/economics-econometrics-and-finance/indian-rupee,www-sciencedirect-com.ezproxy.library.wisc.edu,1,Pasted markdown (3).md,Pasted markdown (3).md:643,Indian rupees,"Conversely, see how Chakraborty and Bakshi [@chakraborty2016a] talk about deflators: “The labor market outcomes that we consider are wages and occupational choice. We deflate the weekly wages from NSS 55th and NSS 61st rounds in terms of 1982 [Indian rupees](https://www-sciencedirect-com.ezproxy.library.wisc.edu/topics/economics-econometrics-and-finance/indian-rupee) using the [consumer price index](https://www-sciencedirect-com.ezproxy.library.wisc.edu/topics/social-sciences/consumer-price-index) for industrial workers to be able to compare the wage data from the two rounds. Wages are expressed in terms of total real weekly earnings.” (p. 9) -",False,Migration / labor / sorting,§2 Literature Review; §7 Broader Local Adaptation; Appendix D,narrative-relevant,"Do not add this URL as the bibliography target; trace/replace with the underlying primary paper, official report, DOI, or publisher page.",Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://www-sciencedirect-com.ezproxy.library.wisc.edu/topics/social-sciences/consumer-price-index,www-sciencedirect-com.ezproxy.library.wisc.edu,1,Pasted markdown (3).md,Pasted markdown (3).md:643,consumer price index,"Conversely, see how Chakraborty and Bakshi [@chakraborty2016a] talk about deflators: “The labor market outcomes that we consider are wages and occupational choice. We deflate the weekly wages from NSS 55th and NSS 61st rounds in terms of 1982 [Indian rupees](https://www-sciencedirect-com.ezproxy.library.wisc.edu/topics/economics-econometrics-and-finance/indian-rupee) using the [consumer price index](https://www-sciencedirect-com.ezproxy.library.wisc.edu/topics/social-sciences/consumer-price-index) for industrial workers to be able to compare the wage data from the two rounds. Wages are expressed in terms of total real weekly earnings.” (p. 9) -",True,Migration / labor / sorting,§2 Literature Review; §7 Broader Local Adaptation; Appendix D,narrative-relevant,"Do not add this URL as the bibliography target; trace/replace with the underlying primary paper, official report, DOI, or publisher page.",Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://www.aeaweb.org/articles?id=10.1257%2Faer.20240636,www.aeaweb.org,4,Pasted markdown (7).md,Pasted markdown (7).md:3465 | Pasted markdown (7).md:3483 | Pasted markdown (7).md:3796 | Pasted markdown (7).md:6493,9 | American Economic Association | Sage Journals,"• Alternatively, using them in an overidentified GMM framework allows you to map out which instruments deviate furthest from one another, isolating the specific proxies driving the unobserved correlation. [9](https://www.aeaweb.org/articles?id=10.1257%2Faer.20240636\&utm_source=chatgpt.com ""Negative Control Falsification Tests for Instrumental Variable Designs - American Economic Association"") [1](https://censusindia.gov.in/nada/index.php/catalog/12581?utm_source=chatgpt.com ""India - ST-16: Bilingualism for Scheduled Tribes (for each tribe separately) (State/UT level), West Bengal - 2011"") [https://economics.mit.edu/sites/default/files/2022-09/Estimation%20with%20Valid%20and%20Invalid%20Instruments.pdf](https://economics.mit.edu/sites/default/files/2022-09/Estimation%20with%20Valid%20and%20Invalid%20Instruments.pdf) || [9](https://www.aeaweb.org/articles?id=10.1257%2Faer.20240636\&utm_source=chatgpt.com ""Negative Control Falsification Tests for Instrumental Variable Designs - American Economic Association"") [https://www.youtube.com/watch?v=DjLXqFTvVWg](https://www.youtube.com/watch?v=DjLXqFTvVWg) [10](https://www.cambridge.org/core/journals/journal-of-economic-history/article/common-tongue-theimpact-of-language-on-educational-outcomes/5E1703821E287DA6B4D52661432BE481?utm_source=chatgpt.com ""Common Tongue: The Impact of Language on Educational Outcomes | The Journal of Economic History | Cambridge Core"") [https://bookdown.org/mike/data\_analysis/sec-instrumental-variables.html](https://bookdown.org/mike/data_analysis/sec-instrumental-variables.html) || Recent work formalizes negative-control tests for IV designs and stresses that they test conditional independence/exclusion assumptions, though interpretation requires care. ([American Economic Association](https://www.aeaweb.org/articles?id=10.1257%2Faer.20240636\&utm_source=chatgpt.com ""Negative Control Falsification Tests for Instrumental Variable Designs - American Economic Association"")) We already possess unusually rich historical data: || The schooling-choice literature gives you strong external support for viewing English education as an **aspirational but socially mediated good**. Munshi–Rosenzweig show caste networks changing responses to English schooling opportunities. ([American Economic Association](https://pubs.aeaweb.org/doi/10.1257/aer.98.4.1397?utm_source=chatgpt.com ""The Unequal Effects of Liberalization: Evidence from Dismantling the License Raj in India - American Economic Association"")) Kumar et al. find schooling exclusion across social/economic groups even during RTE-era expansion. ([Sage Journals](https://censusindia.gov.in/nada/index.php/catalog/12581?utm_source=chatgpt.com ""India - ST-16: Bilingualism for Scheduled Tribes (for each tribe separately) (State/UT level), West Bengal - 2011"")) Qualitative work on Dalit private-school choice similarly describes English medium as strongly desired but constrained by fees and social disadvantage. ([Sage Journals](https://www.aeaweb.org/articles?id=10.1257%2Faer.20240636\&utm_source=chatgpt.com ""Negative Control Falsification Tests for Instrumental Variable Designs - American Economic Association"")) So I think your “hope/liberation” motivation can remain, but the empirical thesis should be something closer to:",False,Data: schooling / DISE provenance,§3 Data; Appendix A/B,appendix/data provenance,"Add only if directly cited for data provenance, variable definitions, or historical source reconstruction; otherwise document in Appendix A/B or DATA_AVAILABILITY.",Usually no; canonical metadata should be recoverable from the linked primary source.
https://www.aeaweb.org/articles?id=10.1257%2Fjep.28.3.89&page=361,www.aeaweb.org,4,Pasted markdown (7).md,Pasted markdown (7).md:2003 | Pasted markdown (7).md:2003 | Pasted markdown (7).md:6197 | Pasted markdown (7).md:6197,https://www.aeaweb.org/articles?id=10.1257%2Fjep.28.3.89&page=361&utm\_source=chatgpt.com,"[3](https://www.annualreviews.org/content/journals/10.1146/annurev-economics-092123-111021?utm_source=chatgpt.com ""A Practical Guide to Weak Instruments | Annual Reviews""): [https://www.aeaweb.org/articles?id=10.1257%2Fjep.28.3.89&page=361&utm\_source=chatgpt.com](https://www.aeaweb.org/articles?id=10.1257%2Fjep.28.3.89\&page=361\&utm_source=chatgpt.com) ""The Missing ""Missing Middle"" - American Economic Association"" [4](https://ideas.repec.org/a/tpr/restat/v94y2012i1p260-272.html?utm_source=chatgpt.com ""Plausibly Exogenous""): [https://www.worldbank.org/en/news/press-release/2025/02/28/india-accelerated-reforms-needed-to-speed-up-growth-and-achieve-high-income-status-by-2047?utm\_source=chatgpt.com](https://www.worldbank.org/en/news/press-release/2025/02/28/india-accelerated-reforms-needed-to-speed-up-growth-and-achieve-high-income-status-by-2047?utm_source=chatgpt.com) ""India: Accelerated Reforms Needed to Speed up Growth and Achieve High-Income Status by 2047""",False,Identification / weak-IV methodology,§8 Identification Boundary; Appendix C,methodological/appendix,Potential new methods citation for Appendix C/B; prefer canonical journal/publisher version.,Usually no; canonical metadata should be recoverable from the linked primary source.
https://www.annualreviews.org/content/journals/10.1146/annurev-economics-092123-111021,www.annualreviews.org,12,Pasted markdown (7).md,Pasted markdown (7).md:1694 | Pasted markdown (7).md:2003 | Pasted markdown (7).md:3471 | Pasted markdown (7).md:3543 | Pasted markdown (7).md:5888 | Pasted markdown (7).md:6197 | Pasted markdown (7).md:6305 | Pasted markdown (7).md:6373 | Pasted markdown (7).md:9506 | Pasted markdown (7).md:9753 | Pasted markdown (7).md:12855 | Pasted markdown (7).md:12938,American Economic Association | 3 | Annual Reviews | RCNi Company Limited,"But I would avoid asserting the familiar “missing middle” story too mechanically: Hsieh and Olken specifically argue that the Indian firm-size distribution does **not** exhibit a literal bimodal missing middle in the way commonly claimed, and find little bunching at regulatory notches. ([American Economic Association](https://www.annualreviews.org/content/journals/10.1146/annurev-economics-092123-111021?utm_source=chatgpt.com ""A Practical Guide to Weak Instruments | Annual Reviews"")) Current World Bank work frames India's structural-transformation challenge more broadly around infrastructure, skills, trade integration, labor regulations, firm compliance, and reallocation from agriculture into both productive manufacturing **and services**, rather than treating service growth and manufacturing growth as pure substitutes. ([World Bank](https://ideas.repec.org/a/tpr/restat/v94y2012i1p260-272.html?utm_source=chatgpt.com ""Plausibly Exogenous"")) || [3](https://www.annualreviews.org/content/journals/10.1146/annurev-economics-092123-111021?utm_source=chatgpt.com ""A Practical Guide to Weak Instruments | Annual Reviews""): [https://www.aeaweb.org/articles?id=10.1257%2Fjep.28.3.89&page=361&utm\_source=chatgpt.com](https://www.aeaweb.org/articles?id=10.1257%2Fjep.28.3.89\&page=361\&utm_source=chatgpt.com) ""The Missing ""Missing Middle"" - American Economic Association"" [4](https://ideas.repec.org/a/tpr/restat/v94y2012i1p260-272.html?utm_source=chatgpt.com ""Plausibly Exogenous""): [https://www.worldbank.org/en/news/press-release/2025/02/28/india-accelerated-reforms-needed-to-speed-up-growth-and-achieve-high-income-status-by-2047?utm\_source=chatgpt.com](https://www.worldbank.org/en/news/press-release/2025/02/28/india-accelerated-reforms-needed-to-speed-up-growth-and-achieve-high-income-status-by-2047?utm_source=chatgpt.com) ""India: Accelerated Reforms Needed to Speed up Growth and Achieve High-Income Status by 2047"" || [3](https://www.annualreviews.org/content/journals/10.1146/annurev-economics-092123-111021?utm_source=chatgpt.com ""A Practical Guide to Weak Instruments | Annual Reviews"") [https://en.wikipedia.org/wiki/Instrumental\_variables](https://en.wikipedia.org/wiki/Instrumental_variables) [4](https://ideas.repec.org/a/tpr/restat/v94y2012i1p260-272.html?utm_source=chatgpt.com ""Plausibly Exogenous"") [https://fiveable.me/introduction-econometrics/unit-9](https://fiveable.me/introduction-econometrics/unit-9) || You need assumptions about the **relative size and direction** of both biases. With weak instruments, 2SLS itself has problematic finite-sample behavior, and in many settings its distribution can be pulled toward OLS. Recent weak-IV reviews emphasize exactly this problem: apparent agreement between OLS and 2SLS is not reassuring when the first stage is weak, and conventional IV t-tests can be particularly misleading when IV happens to lie near OLS. ([Annual Reviews](https://www.annualreviews.org/content/journals/10.1146/annurev-economics-092123-111021?utm_source=chatgpt.com ""A Practical Guide to Weak Instruments | Annual Reviews"")) Our newly implemented schooling→consumption bridge is useful here—but as **triangulation**, not identification. || Azam, Chin and Prakash make this interpretation economically plausible: English skills in India carry substantial wage premiums, and the premium is **complementary with education**—more educated workers receive larger returns. ([RCNi Company Limited](https://www.annualreviews.org/content/journals/10.1146/annurev-economics-092123-111021?utm_source=chatgpt.com ""A Practical Guide to Weak Instruments | Annual Reviews"")) So your paper need not argue that EMI itself is causal to make an important point. It can show that access to a schooling institution associated with high-return English capital is highly stratified. || That is exactly the concern raised by the English-return evidence: English has large returns, but those returns are larger for people with more education. ([RCNi Company Limited](https://www.annualreviews.org/content/journals/10.1146/annurev-economics-092123-111021?utm_source=chatgpt.com ""A Practical Guide to Weak Instruments | Annual Reviews"")) --- || And Azam, Chin and Prakash show why successful conversion could matter economically: English skills have large wage associations, and the returns are greater for workers with more education. ([RCNi Company Limited](https://www.annualreviews.org/content/journals/10.1146/annurev-economics-092123-111021?utm_source=chatgpt.com ""A Practical Guide to Weak Instruments | Annual Reviews"")) Those three literatures almost hand you the theoretical spine: || It also fits Azam et al.'s result that English proficiency is economically valuable and complementary with education. ([RCNi Company Limited](https://www.annualreviews.org/content/journals/10.1146/annurev-economics-092123-111021?utm_source=chatgpt.com ""A Practical Guide to Weak Instruments | Annual Reviews"")) --- || English is economically important in India. Azam, Chin, and Prakash estimate substantially higher wages for English-speaking men and find that returns are complementary with education. ([RCNi Company Limited](https://www.annualreviews.org/content/journals/10.1146/annurev-economics-092123-111021?utm_source=chatgpt.com ""A Practical Guide to Weak Instruments | Annual Reviews"")) But English is not equally costly to acquire, equally accessible through schools, or equally valuable in every local environment. || Azam–Chin–Prakash establish why access to English could matter economically: English skills carry substantial wage premia, especially in combination with education. ([RCNi Company Limited](https://www.annualreviews.org/content/journals/10.1146/annurev-economics-092123-111021?utm_source=chatgpt.com ""A Practical Guide to Weak Instruments | Annual Reviews"")) Munshi–Rosenzweig show why equal economic returns need not produce equal educational responses: caste networks and gender affect whether households switch into English schooling when new white-collar opportunities appear. ([American Economic Association](https://ifs.org.uk/journals/identification-imperfect-instruments?utm_source=chatgpt.com ""Identification with imperfect instruments | Institute for Fiscal Studies""))",True,Identification / weak-IV methodology,§8 Identification Boundary; Appendix C,methodological/appendix,Already appears represented in references.bib by URL/DOI signature; retain only if the Markdown gives a new use/claim.,Usually no; canonical metadata should be recoverable from the linked primary source.
https://www.cambridge.org/core/journals/journal-of-economic-history/article/common-tongue-the-impact-of-language-on-educational-outcomes/5E1703821E287DA6B4D52661432BE481,www.cambridge.org,2,Pasted markdown (2).md,Pasted markdown (2).md:427 | Pasted markdown (2).md:427,https://www.cambridge.org/core/journals/journal-of-economic-history/article/common-tongue-the-impact-of-language-on-educational-outcomes/5E1703821E287DA6B4D52661432BE481?utm\_source=chatgpt.com,"[19]: [https://www.cambridge.org/core/journals/journal-of-economic-history/article/common-tongue-the-impact-of-language-on-educational-outcomes/5E1703821E287DA6B4D52661432BE481?utm\_source=chatgpt.com](https://www.cambridge.org/core/journals/journal-of-economic-history/article/common-tongue-the-impact-of-language-on-educational-outcomes/5E1703821E287DA6B4D52661432BE481?utm_source=chatgpt.com) ""Common Tongue: The Impact of Language on Educational Outcomes | The Journal of Economic History | Cambridge Core"" [20]: [https://www.researchgate.net/publication/228588175\_The\_long-term\_impact\_of\_colonial\_rule\_evidence\_from\_India?utm\_source=chatgpt.com](https://www.researchgate.net/publication/228588175_The_long-term_impact_of_colonial_rule_evidence_from_India?utm_source=chatgpt.com) ""(PDF) The long-term impact of colonial rule: evidence from India""",False,Language / linguistic distance / language learning,§2 Literature Review; §5 Inherited Linguistic Conditions,narrative-relevant,Candidate bibliography addition if the corresponding claim survives the paper blueprint.,Usually no; canonical metadata should be recoverable from the linked primary source.
https://www.cambridge.org/core/journals/journal-of-economic-history/article/common-tongue-theimpact-of-language-on-educational-outcomes/5E1703821E287DA6B4D52661432BE481,www.cambridge.org,2,Pasted markdown (7).md,Pasted markdown (7).md:3485 | Pasted markdown (7).md:6511,10 | Cambridge.org,"[10](https://www.cambridge.org/core/journals/journal-of-economic-history/article/common-tongue-theimpact-of-language-on-educational-outcomes/5E1703821E287DA6B4D52661432BE481?utm_source=chatgpt.com ""Common Tongue: The Impact of Language on Educational Outcomes | The Journal of Economic History | Cambridge Core"") [https://bookdown.org/mike/data\_analysis/sec-instrumental-variables.html](https://bookdown.org/mike/data_analysis/sec-instrumental-variables.html) [11](https://www.tandfonline.com/doi/abs/10.1080/09645292.2024.2448661?utm_source=chatgpt.com ""Language capital and grade repetition: evidence from nationally-representative survey data in India: Education Economics: Vol 33, No 6"") [https://evalf20.classes.andrewheiss.com/example/iv/](https://evalf20.classes.andrewheiss.com/example/iv/) || Tarun Jain's historical evidence shows large educational penalties from language mismatch and catch-up after linguistic realignment. ([Cambridge.org](https://www.cambridge.org/core/journals/journal-of-economic-history/article/common-tongue-theimpact-of-language-on-educational-outcomes/5E1703821E287DA6B4D52661432BE481?utm_source=chatgpt.com ""Common Tongue: The Impact of Language on Educational Outcomes | The Journal of Economic History | Cambridge Core"")) More recent work also continues to investigate home-language/school-language mismatch and heterogeneous learning effects. ([Taylor & Francis Online](https://www.tandfonline.com/doi/abs/10.1080/09645292.2024.2448661?utm_source=chatgpt.com ""Language capital and grade repetition: evidence from nationally-representative survey data in India: Education Economics: Vol 33, No 6"")) This means “more EMI” need not be monotonically good educationally even when English proficiency itself is economically valuable.",False,Language / linguistic distance / language learning,§2 Literature Review; §5 Inherited Linguistic Conditions,narrative-relevant,Candidate bibliography addition if the corresponding claim survives the paper blueprint.,Usually no; canonical metadata should be recoverable from the linked primary source.
https://www.censusindia.gov.in/nada/index.php/catalog/7540/study-description,www.censusindia.gov.in,1,Pasted markdown (4).md,Pasted markdown (4).md:729,Census India,"HH-09 combines literacy, religion and household size. ([Census India](https://www.censusindia.gov.in/nada/index.php/catalog/7540/study-description?utm_source=chatgpt.com ""India - HH-09: Households by number of literates, religion of the head of the household and household size (total), India - 2011"")) I regard it as lower priority because the useful dimensions are already measurable more cleanly elsewhere.",False,Data provenance / official documentation,§3 Data; Appendix A/B,appendix/data provenance,"Add only if directly cited for data provenance, variable definitions, or historical source reconstruction; otherwise document in Appendix A/B or DATA_AVAILABILITY.",Usually no; canonical metadata should be recoverable from the linked primary source.
